[DATABASE]
Software SN : AFH11119
Software version : Version 5.0.0

[USER]
User name : ACCESS LEVEL

[ANALYSER]
Analyser Type : Fox
Analyser ID : 3

[SEQUENCE]
Sequence name : 20160325-huajiaoyou-1
Sequence ID : 528

[Method]
Method name : huajiaoyou-20160325Method
Inj vol : ##################
Sample temperature : ##################
Method ID : 227

[ANALYSE STEP]
Injection date : 25/03/2016 17:34:15
Order : 16
Analyse step ID : 13073

[SAMPLE]
Sample Name : H6-1-1

[CHAMBER]
Chamber count : 3
ChSensor count : 6
ChSensor count : 6
ChSensor count : 6
ChControl count : 2
ChControl count : 2
ChControl count : 2
GeneralControl count : 1

[SENSOR NAME]
LY2/LG	LY2/G	LY2/AA	LY2/GH	LY2/gCTL	LY2/gCT	T30/1	P10/1	P10/2	P40/1	T70/2	PA/2	P30/1	P40/2	P30/2	T40/2	T40/1	TA/2	

[SENSOR SN]
LY2/LG/T11402060137511	LY2/G/T113030701276912	LY2/AA/T123030701272706	LY2/GH/T123030701275308	LY2/gCTL/T133030701270003	LY2/gCT/T122270701294510	T30/1/20103	P10/1/19101	P10/2/17112	P40/1/16105	T70/2/18116	PA/2/19102	P30/1/15114	P40/2/13116	P30/2/13113	T40/2/12112	T40/1/15102	TA/2/10115	

[SENSOR NP TYPE]
P	P	P	P	P	P	N	N	N	N	N	N	N	N	N	N	N	N	

[SENSOR DATA]
64	14549.9416718074	339334.926725387	451768.075333179	264037.20231619	211490.562087987	110587.603770737	240366.282107831	157842.521298852	147186.242418152	111304.627809885	297282.909303523	183976.224530299	238414.483293671	88207.0462546121	20694.9571327284	104188.278778817	134527.561856191	120693.941117455
65	14543.9118576045	339334.926725387	451768.075333179	264037.20231619	211490.562087987	110465.744152257	241299.54204699	159049.268403583	147669.348246658	111908.668843585	297696.952352692	184911.696858419	239861.298536892	88409.9143462741	20755.6461565781	104431.2362886	134784.539051714	121015.277488907
66	14549.9416718074	339334.926725387	451768.075333179	264037.20231619	211368.805863412	110465.744152257	242232.801986149	160095.11589435	148071.93643708	112512.709877286	298110.995401862	185743.227816748	241308.113780113	88612.782437936	20806.2203431195	104633.700880087	135170.004844998	121336.613860359
67	14543.9118576045	339212.99538269	451523.081799918	264037.20231619	211368.805863412	110404.814343017	243062.366376512	161140.963385117	148555.042265586	113116.750910986	298525.038451031	186574.758775077	242754.929023335	88815.650529598	20877.0242042774	104836.165471573	135426.982040521	121657.950231811
68	14531.8522291985	339091.064039993	451768.075333179	263915.526186091	211490.562087987	110343.884533777	243995.626315671	162267.260682866	148957.630456008	113680.52254244	298939.0815002	187510.231103197	244098.400320612	89018.5186212599	20947.8280654353	105079.122981356	135683.959236044	121979.286603264
69	14531.8522291985	339091.064039993	451768.075333179	263793.850055991	211247.049638836	110222.024915297	244928.88625483	163313.108173633	149440.736284514	114244.294173894	299353.124549369	188445.703431317	245545.215563833	89180.8130945895	20988.2874146684	105322.08049114	136454.890822612	122300.622974716
70	14525.8224149955	338969.132697296	451523.081799918	263793.850055991	211247.049638836	110222.024915297	245862.146193989	164358.955664401	149843.324474935	114808.065805348	299767.167598539	189277.234389646	246888.68686111	89343.107567919	21028.7467639015	105524.545082626	136390.646523732	122621.959346168
71	14519.7926007925	338847.201354599	451278.088266657	263793.850055991	211125.29341426	110222.024915297	246691.710584353	165404.803155168	150326.430303441	115371.837436802	299974.189123123	190212.706717766	248335.502104331	89586.5492779133	21059.0912758263	105727.009674112	136583.379420374	122879.02844333
72	14513.7627865895	338847.201354599	451278.088266657	263672.173925891	211125.29341426	110161.095106057	247624.970523512	166370.200838953	150809.536131947	115895.339666009	300595.253696877	191044.237676095	249782.317347552	89748.8437512429	21140.0099742925	105969.967183896	136904.600914777	123200.364814782
73	14519.7926007925	338847.201354599	451278.088266657	263550.497795792	211125.29341426	110039.235487576	248558.230462671	167335.598522738	151212.124322369	116418.841895216	301009.296746046	191875.768634424	251125.788644829	89911.1382245725	21200.6989981421	106212.924693679	137161.5781103	123457.433911944
74	14519.7926007925	338725.270011902	451278.088266657	263550.497795792	211125.29341426	110039.235487576	249387.794853034	168220.546399541	151614.71251279	116942.344124423	301423.339795216	192707.299592753	252572.60388805	90073.432697902	21251.2731846835	106415.389285166	137482.799604704	123714.503009106
75	14519.7926007925	338725.270011902	451278.088266657	263550.497795792	211003.537189685	109978.305678336	250321.054792193	169105.494276344	152097.818341296	117465.84635363	301630.3613198	193538.830551082	253916.075185327	90276.300789564	21332.1918831497	106617.853876652	137739.776800227	124035.839380558
76	14513.7627865895	338603.338669205	451033.094733396	263428.821665692	211003.537189685	109917.375869096	251150.619182557	170070.891960129	152500.406531718	117949.079180591	302251.425893554	194370.361509411	255259.546482604	90438.5952628935	21332.1918831497	106860.811386435	137996.753995749	124292.90847772
77	14507.7329723865	338481.407326508	451033.094733396	263428.821665692	211003.537189685	109856.446059856	252083.879121716	170955.839836932	152902.99472214	118432.312007551	302458.447418139	195201.892467741	256603.017779881	90600.889736223	21392.8809069993	107063.275977921	138317.975490153	124549.977574881
78	14501.7031581835	338603.338669205	451033.094733396	263307.145535593	210881.780965109	109856.446059856	252913.443512079	171840.787713735	153305.582912561	118875.275432265	302872.490467308	196033.42342607	257946.489077158	90763.1842095526	21443.4550935407	107225.24765111	138510.708386795	124807.046672043
